Date,Warehouse,Category,Subcategory,Agent,Handling_Time(min),Satisfaction,Escalated
2024-05-14,中國,倉儲,訂購商品是否有送到某倉庫,Jack,20,4.3,Yes
2024-05-14,中國,倉儲,訂購商品是否有送到某倉庫,Ivy,11,3.6,No
2024-05-14,德國,倉儲,商品到台灣是否能放在倉庫及天數相關,Grace,29,4.0,No
2024-05-14,中國,倉儲,商品是否重新加工完成,Hank,38,3.8,No
2024-05-14,日本,倉儲,商品是否重新加工完成,Grace,38,4.4,No
2024-05-14,美國,訂單,商品無法由特定倉庫寄送，須轉往其他倉庫,David,11,2.5,No
2024-05-14,中國,訂單,商品未到，確定訂單狀態,Ivy,29,2.4,No
2024-05-14,中國,訂單,商品無法由特定倉庫寄送，須轉往其他倉庫,Grace,13,3.6,No
2024-05-14,德國,商品,某商品能不能協助代購,Frank,1,3.7,No
2024-05-14,台灣,訂單,商品收到與訂單內容不符,Alice,33,4.4,No
2024-05-15,台灣,訂單,商品無法由特定倉庫寄送，須轉往其他倉庫,Hank,10,3.7,No
2024-05-15,台灣,其他,惡劣天氣相關,David,7,4.9,No
2024-05-15,台灣,訂單,已付款訂單未成立,Alice,26,3.7,No
2024-05-15,日本,其他,惡劣天氣相關,Carol,14,4.2,No
2024-05-15,德國,商品,某商品能否倉儲自取或協助寄往其他地方,Hank,5,4.4,Yes
2024-05-15,美國,訂單,商品購買加值服務需求,Hank,31,3.2,No
2024-05-15,中國,商品,某商品能否倉儲自取或協助寄往其他地方,Frank,11,4.4,No
2024-05-15,德國,訂單,商品未到，確定訂單狀態,David,12,2.6,No
2024-05-15,美國,訂單,商品轉其他物流寄送,Alice,20,3.2,No
2024-05-15,台灣,訂單,商品毀損相關,Ivy,20,4.1,No
2024-05-15,台灣,訂單,商品收到與訂單內容不符,David,20,4.5,No
2024-05-15,中國,訂單,已付款訂單未成立,Carol,24,4.1,No
2024-05-15,日本,倉儲,商品是否重新加工完成,Bob,11,4.9,Yes
2024-05-16,日本,其他,抱怨相關,Jack,9,4.1,No
2024-05-16,日本,其他,惡劣天氣相關,Alice,11,3.9,No
2024-05-16,台灣,商品,某商品能不能買/運回台灣,David,17,4.4,No
2024-05-16,中國,商品,某商品能不能協助代購,Alice,8,4.3,No
2024-05-16,日本,訂單,商品無法由特定倉庫寄送，須轉往其他倉庫,Carol,21,4.6,No
2024-05-16,德國,其他,惡劣天氣相關,Hank,13,4.3,No
2024-05-16,中國,商品,某商品能否倉儲自取或協助寄往其他地方,Bob,15,4.0,No
2024-05-16,美國,其他,抱怨相關,Hank,6,4.4,No
2024-05-16,日本,商品,某商品能不能買/運回台灣,Emma,13,3.6,No
2024-05-16,美國,訂單,商品毀損相關,Ivy,10,4.9,No
2024-05-16,台灣,倉儲,訂購商品是否有送到某倉庫,Ivy,30,4.2,No
2024-05-16,日本,倉儲,商品滯留過久以致倉庫丟失相關,Grace,23,3.1,Yes
2024-05-16,台灣,訂單,商品轉其他物流寄送,David,16,3.2,No
2024-05-16,日本,商品,某商品能否倉儲自取或協助寄往其他地方,Alice,17,3.8,No
2024-05-16,台灣,訂單,商品無法由特定倉庫寄送，須轉往其他倉庫,Frank,23,3.1,Yes
2024-05-16,中國,訂單,商品轉其他物流寄送,Hank,13,2.2,Yes
2024-05-16,日本,商品,某商品能不能協助代購,Grace,1,3.8,No
2024-05-16,美國,倉儲,訂購商品是否有送到某倉庫,Emma,22,4.2,No
2024-05-16,中國,倉儲,訂購商品是否有送到某倉庫,David,11,4.2,Yes
2024-05-16,美國,商品,某商品能不能協助代購,Emma,11,4.7,No
2024-05-16,日本,商品,某商品能不能協助代購,Bob,13,4.8,No
2024-05-16,台灣,其他,惡劣天氣相關,David,16,4.2,No
2024-05-16,中國,商品,某商品運回來是否違法或需要付關費,Carol,9,3.9,No
2024-05-16,日本,訂單,商品轉其他物流寄送,Ivy,16,3.6,No
2024-05-17,美國,其他,公司政策相關,Alice,6,2.6,No
2024-05-17,美國,訂單,已付款訂單未成立,Alice,25,4.1,No
2024-05-17,中國,訂單,商品無法由特定倉庫寄送，須轉往其他倉庫,Alice,22,4.1,No
2024-05-17,日本,倉儲,訂購商品是否有送到某倉庫,Grace,16,3.7,No
2024-05-17,台灣,訂單,商品無法由特定倉庫寄送，須轉往其他倉庫,David,22,4.7,No
2024-05-17,台灣,倉儲,訂購商品是否有送到某倉庫,Bob,17,4.8,No
2024-05-17,日本,倉儲,商品滯留過久以致倉庫丟失相關,Jack,15,3.8,No
2024-05-17,美國,倉儲,商品滯留過久是否有要收費,Carol,4,3.3,No
2024-05-17,日本,倉儲,商品滯留過久以致倉庫丟失相關,Ivy,19,4.8,Yes
2024-05-17,台灣,訂單,商品毀損相關,David,25,4.2,Yes
2024-05-17,德國,商品,某商品能不能協助代購,David,8,3.8,No
2024-05-17,中國,訂單,商品毀損相關,Carol,10,3.1,Yes
2024-05-17,中國,商品,某商品運回來是否違法或需要付關費,Alice,6,3.9,No
2024-05-17,台灣,訂單,商品購買加值服務需求,Hank,25,4.4,Yes
2024-05-17,美國,倉儲,訂購商品是否有送到某倉庫,Carol,26,4.3,No
2024-05-17,日本,倉儲,商品到台灣是否能放在倉庫及天數相關,Emma,3,4.0,No
2024-05-17,中國,其他,惡劣天氣相關,Alice,7,3.7,No
2024-05-17,德國,訂單,商品轉其他物流寄送,Ivy,41,3.7,No
2024-05-17,美國,倉儲,訂購商品是否有送到某倉庫,Emma,20,3.1,No
2024-05-17,德國,其他,惡劣天氣相關,Emma,5,4.0,No
2024-05-17,日本,訂單,商品購買加值服務需求,Hank,22,5.0,No
2024-05-18,德國,訂單,商品購買加值服務需求,Carol,18,3.2,No
2024-05-18,日本,倉儲,商品是否重新加工完成,Jack,22,3.7,No
2024-05-18,德國,訂單,商品轉其他物流寄送,Ivy,23,3.9,Yes
2024-05-18,台灣,倉儲,商品滯留過久是否有要收費,Hank,16,4.0,Yes
2024-05-18,日本,倉儲,商品滯留過久以致倉庫丟失相關,Grace,19,3.1,Yes
2024-05-18,德國,訂單,已付款訂單未成立,Hank,7,2.9,No
2024-05-18,美國,訂單,商品收到與訂單內容不符,David,20,4.5,No
2024-05-18,美國,倉儲,訂購商品是否有送到某倉庫,Grace,20,3.1,No
2024-05-18,日本,倉儲,商品是否重新加工完成,Grace,20,3.8,No
2024-05-18,美國,商品,某商品能否倉儲自取或協助寄往其他地方,Bob,12,3.8,No
2024-05-18,台灣,訂單,商品無法由特定倉庫寄送，須轉往其他倉庫,Grace,25,3.0,No
2024-05-18,台灣,商品,某商品能不能買/運回台灣,Hank,11,4.2,No
2024-05-18,德國,訂單,商品轉其他物流寄送,Bob,14,3.8,No
2024-05-18,日本,商品,某商品能不能協助代購,Emma,9,3.3,Yes
2024-05-18,日本,倉儲,商品滯留過久以致倉庫丟失相關,Jack,14,4.2,Yes
2024-05-19,日本,倉儲,商品到台灣是否能放在倉庫及天數相關,Ivy,18,5.0,No
2024-05-19,德國,訂單,商品未到，確定訂單狀態,Bob,10,3.1,No
2024-05-19,台灣,其他,節日活動相關,Jack,9,3.9,No
2024-05-19,德國,訂單,商品收到與訂單內容不符,Alice,19,3.4,No
2024-05-19,中國,商品,某商品運回來是否違法或需要付關費,David,1,4.0,No
2024-05-19,台灣,商品,某商品能否倉儲自取或協助寄往其他地方,Carol,5,4.0,No
2024-05-19,日本,商品,某商品能否倉儲自取或協助寄往其他地方,Hank,20,4.2,No
2024-05-19,中國,訂單,商品轉其他物流寄送,Alice,4,4.8,No
2024-05-19,台灣,商品,某商品能否倉儲自取或協助寄往其他地方,Frank,11,4.6,Yes
2024-05-19,日本,訂單,已付款訂單未成立,Grace,26,2.7,No
2024-05-19,美國,商品,某商品能不能協助代購,Hank,15,4.2,No
2024-05-19,美國,訂單,商品未到，確定訂單狀態,Frank,13,3.1,Yes
2024-05-19,台灣,倉儲,商品是否重新加工完成,Carol,30,3.9,Yes
2024-05-19,德國,商品,某商品能否倉儲自取或協助寄往其他地方,Ivy,8,3.4,No
2024-05-19,德國,商品,某商品運回來是否違法或需要付關費,Alice,16,3.1,No
2024-05-19,日本,訂單,商品轉其他物流寄送,Bob,15,2.9,No
2024-05-19,德國,商品,某商品能不能買/運回台灣,Carol,13,3.8,No
2024-05-19,台灣,商品,某商品能不能買/運回台灣,Hank,2,4.0,No
2024-05-19,中國,訂單,商品收到與訂單內容不符,Jack,1,2.7,No
2024-05-20,美國,商品,某商品運回來是否違法或需要付關費,Jack,9,4.6,No
2024-05-20,日本,商品,某商品能不能協助代購,Ivy,17,5.0,No
2024-05-20,美國,倉儲,商品滯留過久以致倉庫丟失相關,Alice,27,4.0,No
2024-05-20,中國,訂單,商品收到與訂單內容不符,Ivy,23,4.6,Yes
2024-05-20,中國,倉儲,訂購商品是否有送到某倉庫,Ivy,17,4.1,Yes
2024-05-20,德國,商品,某商品能不能買/運回台灣,Emma,11,4.5,No
2024-05-20,德國,商品,某商品能不能買/運回台灣,Jack,9,3.6,No
2024-05-20,德國,倉儲,商品滯留過久是否有要收費,Carol,24,4.0,No
2024-05-20,德國,訂單,已付款訂單未成立,Carol,19,2.9,No
2024-05-20,德國,商品,某商品能不能協助代購,Jack,9,4.1,No
2024-05-20,美國,其他,惡劣天氣相關,Jack,7,4.1,No
2024-05-20,台灣,商品,某商品能不能協助代購,Grace,7,4.9,No
2024-05-20,德國,訂單,商品收到與訂單內容不符,Emma,1,5.0,No
2024-05-20,日本,訂單,商品購買加值服務需求,Alice,13,2.3,No
2024-05-20,美國,訂單,已付款訂單未成立,Carol,12,4.1,Yes
2024-05-20,美國,商品,某商品能不能買/運回台灣,Carol,11,4.7,No
2024-05-20,台灣,倉儲,商品滯留過久以致倉庫丟失相關,Grace,22,2.7,No
2024-05-20,日本,其他,惡劣天氣相關,Carol,6,3.9,No
2024-05-20,中國,倉儲,商品滯留過久是否有要收費,Ivy,29,3.2,No
2024-05-20,中國,商品,某商品能不能協助代購,Carol,11,3.6,Yes
2024-05-20,美國,訂單,商品無法由特定倉庫寄送，須轉往其他倉庫,Hank,5,3.0,No
2024-05-20,台灣,訂單,商品未到，確定訂單狀態,Frank,19,2.5,No
2024-05-20,台灣,訂單,商品無法由特定倉庫寄送，須轉往其他倉庫,Alice,19,3.7,No
2024-05-20,中國,商品,某商品能不能協助代購,Emma,11,3.9,No
2024-05-20,台灣,商品,某商品能不能買/運回台灣,Jack,2,3.8,No
2024-05-21,德國,商品,某商品能不能協助代購,David,2,4.2,Yes
2024-05-21,德國,訂單,商品轉其他物流寄送,Hank,21,2.6,No
2024-05-21,美國,訂單,商品未到，確定訂單狀態,Jack,14,3.5,No
2024-05-21,美國,訂單,商品轉其他物流寄送,Frank,32,3.5,Yes
2024-05-21,德國,商品,某商品能否倉儲自取或協助寄往其他地方,Grace,12,4.7,No
2024-05-21,台灣,商品,某商品能否倉儲自取或協助寄往其他地方,Hank,15,4.5,No
2024-05-21,日本,訂單,商品轉其他物流寄送,Bob,4,3.6,No
2024-05-21,台灣,倉儲,商品滯留過久是否有要收費,Jack,11,3.7,Yes
2024-05-21,台灣,倉儲,商品滯留過久是否有要收費,Emma,23,3.5,No
2024-05-21,日本,訂單,商品轉其他物流寄送,Grace,15,2.0,No
2024-05-21,台灣,商品,某商品運回來是否違法或需要付關費,Frank,13,4.4,No
2024-05-21,日本,訂單,商品收到與訂單內容不符,Bob,8,4.3,No
2024-05-21,中國,倉儲,訂購商品是否有送到某倉庫,Jack,33,2.9,No
2024-05-21,台灣,倉儲,訂購商品是否有送到某倉庫,David,16,3.9,No
2024-05-21,美國,訂單,商品轉其他物流寄送,Ivy,29,3.3,No
2024-05-21,日本,訂單,商品未到，確定訂單狀態,David,23,3.8,No
2024-05-21,德國,倉儲,商品滯留過久是否有要收費,Jack,34,4.3,No
2024-05-22,日本,訂單,已付款訂單未成立,Bob,22,4.3,No
2024-05-22,日本,訂單,已付款訂單未成立,Ivy,16,3.1,No
2024-05-22,台灣,倉儲,商品滯留過久以致倉庫丟失相關,Jack,14,3.9,No
2024-05-22,日本,倉儲,訂購商品是否有送到某倉庫,Carol,20,3.3,No
2024-05-22,美國,商品,某商品能不能協助代購,Emma,15,3.6,No
2024-05-22,日本,訂單,商品收到與訂單內容不符,Ivy,23,3.3,No
2024-05-22,日本,倉儲,訂購商品是否有送到某倉庫,Bob,20,3.9,No
2024-05-22,德國,商品,某商品能不能買/運回台灣,David,7,4.9,No
2024-05-22,台灣,商品,某商品能不能協助代購,Carol,17,3.7,No
2024-05-22,美國,訂單,商品毀損相關,Jack,15,4.5,Yes
2024-05-22,台灣,其他,節日活動相關,Carol,3,3.4,No
2024-05-22,德國,商品,某商品運回來是否違法或需要付關費,Carol,7,4.3,No
2024-05-22,中國,商品,某商品運回來是否違法或需要付關費,David,3,4.1,No
2024-05-22,日本,訂單,商品無法由特定倉庫寄送，須轉往其他倉庫,Ivy,9,3.8,No
2024-05-22,台灣,倉儲,商品到台灣是否能放在倉庫及天數相關,David,17,3.9,No
2024-05-22,美國,商品,某商品能不能協助代購,Grace,16,4.8,No
2024-05-22,日本,倉儲,商品滯留過久是否有要收費,Ivy,15,3.9,No
2024-05-22,日本,倉儲,商品到台灣是否能放在倉庫及天數相關,Hank,28,3.8,No
2024-05-22,美國,倉儲,商品滯留過久是否有要收費,Jack,27,3.7,No
2024-05-22,日本,訂單,商品毀損相關,David,18,3.9,No
2024-05-22,美國,訂單,已付款訂單未成立,Frank,1,3.5,No
2024-05-22,台灣,商品,某商品能否倉儲自取或協助寄往其他地方,David,3,5.0,No
2024-05-23,德國,訂單,商品購買加值服務需求,David,22,3.1,Yes
2024-05-23,日本,倉儲,商品到台灣是否能放在倉庫及天數相關,Bob,26,3.7,No
2024-05-23,美國,訂單,商品毀損相關,Emma,25,3.3,No
2024-05-23,日本,商品,某商品能不能買/運回台灣,Alice,16,4.8,No
2024-05-23,美國,訂單,商品未到，確定訂單狀態,Frank,16,2.9,No
2024-05-23,中國,倉儲,商品是否重新加工完成,Alice,5,2.9,No
2024-05-23,中國,倉儲,商品滯留過久是否有要收費,Frank,23,3.7,No
2024-05-23,德國,商品,某商品能否倉儲自取或協助寄往其他地方,Hank,21,4.6,No
2024-05-23,中國,訂單,商品未到，確定訂單狀態,David,5,2.3,No
2024-05-23,美國,訂單,商品轉其他物流寄送,Hank,11,2.7,Yes
2024-05-23,中國,其他,公司政策相關,Frank,11,4.6,No
2024-05-23,德國,訂單,商品轉其他物流寄送,Emma,11,4.3,No
2024-05-23,日本,商品,某商品運回來是否違法或需要付關費,Hank,5,4.9,No
2024-05-23,日本,訂單,商品轉其他物流寄送,Jack,20,1.5,No
2024-05-23,德國,訂單,已付款訂單未成立,Bob,15,3.0,No
2024-05-23,日本,商品,某商品能否倉儲自取或協助寄往其他地方,Hank,14,4.0,No
2024-05-23,德國,商品,某商品能不能買/運回台灣,David,5,4.5,No
2024-05-23,日本,訂單,商品未到，確定訂單狀態,David,22,3.1,No
2024-05-23,德國,訂單,商品未到，確定訂單狀態,Jack,17,4.3,No
2024-05-23,中國,其他,節日活動相關,David,6,3.5,No
2024-05-23,日本,訂單,已付款訂單未成立,Bob,16,4.9,No
2024-05-23,日本,訂單,商品未到，確定訂單狀態,Carol,10,4.1,No
2024-05-23,台灣,倉儲,商品是否重新加工完成,Carol,13,3.9,No
2024-05-23,美國,訂單,商品未到，確定訂單狀態,Bob,14,4.5,No
2024-05-23,德國,商品,某商品運回來是否違法或需要付關費,Emma,16,5.0,No
2024-05-23,日本,訂單,商品無法由特定倉庫寄送，須轉往其他倉庫,Carol,7,4.5,No
2024-05-23,中國,商品,某商品能不能買/運回台灣,Emma,10,3.9,No
2024-05-24,台灣,商品,某商品能不能買/運回台灣,Grace,20,4.2,Yes
2024-05-24,美國,倉儲,商品滯留過久以致倉庫丟失相關,Alice,17,4.5,No
2024-05-24,日本,訂單,已付款訂單未成立,Jack,24,4.1,No
2024-05-24,台灣,訂單,已付款訂單未成立,Bob,16,2.2,No
2024-05-24,日本,訂單,商品無法由特定倉庫寄送，須轉往其他倉庫,Frank,13,2.9,No
2024-05-24,台灣,訂單,商品未到，確定訂單狀態,Jack,29,3.1,No
2024-05-24,日本,商品,某商品運回來是否違法或需要付關費,Alice,9,4.4,No
2024-05-24,日本,倉儲,商品滯留過久是否有要收費,Hank,8,4.0,Yes
2024-05-24,日本,訂單,商品無法由特定倉庫寄送，須轉往其他倉庫,Hank,23,3.9,No
2024-05-24,台灣,商品,某商品能不能買/運回台灣,Hank,12,4.2,No
2024-05-24,台灣,訂單,商品未到，確定訂單狀態,Frank,28,3.2,No
2024-05-24,台灣,倉儲,訂購商品是否有送到某倉庫,David,19,4.9,No
2024-05-24,美國,商品,某商品運回來是否違法或需要付關費,Bob,9,4.2,No
2024-05-24,台灣,訂單,商品毀損相關,Carol,35,4.7,No
2024-05-24,日本,訂單,商品轉其他物流寄送,Carol,10,3.9,No
2024-05-24,中國,其他,抱怨相關,Alice,1,3.7,No
2024-05-24,德國,商品,某商品能不能買/運回台灣,Emma,9,4.1,No
2024-05-24,中國,訂單,商品未到，確定訂單狀態,Carol,27,3.5,No
2024-05-25,美國,倉儲,商品滯留過久是否有要收費,Alice,10,4.0,No
2024-05-25,中國,訂單,商品轉其他物流寄送,Jack,19,4.4,No
2024-05-25,台灣,訂單,商品收到與訂單內容不符,Carol,12,4.6,No
2024-05-25,台灣,倉儲,商品滯留過久是否有要收費,Alice,30,3.4,No
2024-05-25,美國,訂單,商品毀損相關,Carol,20,4.8,Yes
2024-05-25,台灣,倉儲,商品到台灣是否能放在倉庫及天數相關,Alice,11,3.5,No
2024-05-25,德國,訂單,已付款訂單未成立,Alice,18,3.7,No
2024-05-25,美國,商品,某商品能不能買/運回台灣,Bob,10,3.9,No
2024-05-25,德國,倉儲,訂購商品是否有送到某倉庫,Bob,19,3.4,No
2024-05-25,日本,商品,某商品能否倉儲自取或協助寄往其他地方,Grace,12,4.6,No
2024-05-25,德國,訂單,商品收到與訂單內容不符,David,26,4.1,No
2024-05-25,美國,倉儲,商品到台灣是否能放在倉庫及天數相關,David,36,4.2,No
2024-05-25,德國,訂單,商品轉其他物流寄送,Emma,17,3.8,No
2024-05-25,中國,訂單,商品毀損相關,Alice,32,2.8,Yes
2024-05-25,日本,訂單,商品購買加值服務需求,Hank,14,2.3,No
2024-05-25,台灣,商品,某商品能不能協助代購,David,10,3.6,No
2024-05-25,日本,其他,節日活動相關,Emma,8,4.4,No
2024-05-26,日本,商品,某商品能不能買/運回台灣,Alice,15,5.0,No
2024-05-26,日本,商品,某商品能否倉儲自取或協助寄往其他地方,Carol,10,5.0,No
2024-05-26,台灣,倉儲,商品滯留過久是否有要收費,Bob,47,3.5,No
2024-05-26,日本,商品,某商品能否倉儲自取或協助寄往其他地方,Emma,11,4.9,No
2024-05-26,中國,訂單,商品無法由特定倉庫寄送，須轉往其他倉庫,Jack,18,3.4,No
2024-05-26,德國,倉儲,商品滯留過久是否有要收費,Frank,15,3.5,No
2024-05-26,美國,商品,某商品能不能協助代購,Jack,16,4.9,No
2024-05-26,美國,商品,某商品能否倉儲自取或協助寄往其他地方,Hank,5,4.5,No
2024-05-26,美國,倉儲,商品滯留過久是否有要收費,Carol,9,3.9,No
2024-05-26,德國,商品,某商品能否倉儲自取或協助寄往其他地方,David,1,4.0,No
2024-05-26,台灣,商品,某商品能不能協助代購,Jack,7,4.6,No
2024-05-26,日本,訂單,商品無法由特定倉庫寄送，須轉往其他倉庫,Alice,4,2.7,No
2024-05-26,德國,商品,某商品能否倉儲自取或協助寄往其他地方,Hank,11,4.0,No
2024-05-26,台灣,倉儲,商品是否重新加工完成,Jack,28,4.6,No
2024-05-26,台灣,倉儲,商品滯留過久以致倉庫丟失相關,Ivy,12,4.3,No
2024-05-26,台灣,倉儲,商品到台灣是否能放在倉庫及天數相關,Frank,14,3.8,Yes
2024-05-26,美國,訂單,商品收到與訂單內容不符,Jack,8,3.1,No
2024-05-26,日本,訂單,已付款訂單未成立,Grace,22,4.6,No
2024-05-26,美國,訂單,商品無法由特定倉庫寄送，須轉往其他倉庫,Emma,25,2.6,No
